"Route","Model","TrainWeighting","Fold","RecordID","Weight"
"binary","M3","species_equal",1,"SYN_10_10",0.933333333333333
"binary","M3","species_equal",1,"SYN_10_11",0.933333333333333
"binary","M3","species_equal",1,"SYN_10_13",0.933333333333333
"binary","M3","species_equal",1,"SYN_11_1",0.84
"binary","M3","species_equal",1,"SYN_11_2",0.84
"binary","M3","species_equal",1,"SYN_11_4",0.84
"binary","M3","species_equal",1,"SYN_11_5",0.84
"binary","M3","species_equal",1,"SYN_11_7",0.84
"binary","M3","species_equal",1,"SYN_11_8",0.84
"binary","M3","species_equal",1,"SYN_11_10",0.84
"binary","M3","species_equal",1,"SYN_11_11",0.84
"binary","M3","species_equal",1,"SYN_11_13",0.84
"binary","M3","species_equal",1,"SYN_11_14",0.84
"binary","M3","species_equal",2,"SYN_1_1",1.55555555555556
"binary","M3","species_equal",2,"SYN_1_2",1.55555555555556
"binary","M3","species_equal",2,"SYN_1_4",1.55555555555556
"binary","M3","species_equal",2,"SYN_2_1",1.16666666666667
"binary","M3","species_equal",2,"SYN_2_2",1.16666666666667
"binary","M3","species_equal",2,"SYN_2_4",1.16666666666667
"binary","M3","species_equal",2,"SYN_2_5",1.16666666666667
"binary","M3","species_equal",2,"SYN_3_1",1.16666666666667
"binary","M3","species_equal",2,"SYN_3_2",1.16666666666667
"binary","M3","species_equal",2,"SYN_3_4",1.16666666666667
"binary","M3","species_equal",2,"SYN_3_5",1.16666666666667
"binary","M3","species_equal",2,"SYN_4_1",0.933333333333333
"binary","M3","species_equal",2,"SYN_4_2",0.933333333333333
"binary","M3","species_equal",2,"SYN_4_4",0.933333333333333
"binary","M3","species_equal",2,"SYN_4_5",0.933333333333333
"binary","M3","species_equal",2,"SYN_4_7",0.933333333333333
"binary","M3","species_equal",2,"SYN_5_1",0.777777777777778
"binary","M3","species_equal",2,"SYN_5_2",0.777777777777778
"binary","M3","species_equal",2,"SYN_5_4",0.777777777777778
"binary","M3","species_equal",2,"SYN_5_5",0.777777777777778
"binary","M3","species_equal",2,"SYN_5_7",0.777777777777778
"binary","M3","species_equal",2,"SYN_5_8",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_1",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_2",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_4",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_5",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_7",0.777777777777778
"binary","M3","species_equal",2,"SYN_6_8",0.777777777777778
"joint_bb","Null","record_equal",1,"SYN_7_1",1
"joint_bb","Null","record_equal",1,"SYN_7_2",1
"joint_bb","Null","record_equal",1,"SYN_7_3",1
"joint_bb","Null","record_equal",1,"SYN_7_4",1
"joint_bb","Null","record_equal",1,"SYN_7_5",1
"joint_bb","Null","record_equal",1,"SYN_7_6",1
"joint_bb","Null","record_equal",1,"SYN_7_7",1
"joint_bb","Null","record_equal",1,"SYN_7_8",1
"joint_bb","Null","record_equal",1,"SYN_7_9",1
"joint_bb","Null","record_equal",1,"SYN_7_10",1
"joint_bb","Null","record_equal",1,"SYN_8_1",1
"joint_bb","Null","record_equal",1,"SYN_8_2",1
"joint_bb","Null","record_equal",1,"SYN_8_3",1
"joint_bb","Null","record_equal",1,"SYN_8_4",1
"joint_bb","Null","record_equal",1,"SYN_8_5",1
"joint_bb","Null","record_equal",1,"SYN_8_6",1
"joint_bb","Null","record_equal",1,"SYN_8_7",1
"joint_bb","Null","record_equal",1,"SYN_8_8",1
"joint_bb","Null","record_equal",1,"SYN_8_9",1
"joint_bb","Null","record_equal",1,"SYN_8_10",1
"joint_bb","Null","record_equal",1,"SYN_8_11",1
"joint_bb","Null","record_equal",1,"SYN_9_1",1
"joint_bb","Null","record_equal",1,"SYN_9_2",1
"joint_bb","Null","record_equal",1,"SYN_9_3",1
"joint_bb","Null","record_equal",1,"SYN_9_4",1
"joint_bb","Null","record_equal",1,"SYN_9_5",1
"joint_bb","Null","record_equal",1,"SYN_9_6",1
"joint_bb","Null","record_equal",1,"SYN_9_7",1
"joint_bb","Null","record_equal",1,"SYN_9_8",1
"joint_bb","Null","record_equal",1,"SYN_9_9",1
"joint_bb","Null","record_equal",1,"SYN_9_10",1
"joint_bb","Null","record_equal",1,"SYN_9_11",1
"joint_bb","Null","record_equal",1,"SYN_9_12",1
"joint_bb","Null","record_equal",1,"SYN_10_1",1
"joint_bb","Null","record_equal",1,"SYN_10_2",1
"joint_bb","Null","record_equal",1,"SYN_10_3",1
"joint_bb","Null","record_equal",1,"SYN_10_4",1
"joint_bb","Null","record_equal",1,"SYN_10_5",1
"joint_bb","Null","record_equal",1,"SYN_10_6",1
"joint_bb","Null","record_equal",1,"SYN_10_7",1
"joint_bb","Null","record_equal",1,"SYN_10_8",1
"joint_bb","Null","record_equal",1,"SYN_10_9",1
"joint_bb","Null","record_equal",1,"SYN_10_10",1
"joint_bb","Null","record_equal",1,"SYN_10_11",1
"joint_bb","Null","record_equal",1,"SYN_10_12",1
"joint_bb","Null","record_equal",1,"SYN_10_13",1
"joint_bb","Null","record_equal",1,"SYN_11_1",1
"joint_bb","Null","record_equal",1,"SYN_11_2",1
"joint_bb","Null","record_equal",1,"SYN_11_3",1
"joint_bb","Null","record_equal",1,"SYN_11_4",1
"joint_bb","Null","record_equal",1,"SYN_11_5",1
"joint_bb","Null","record_equal",1,"SYN_11_6",1
"joint_bb","Null","record_equal",1,"SYN_11_7",1
"joint_bb","Null","record_equal",1,"SYN_11_8",1
"joint_bb","Null","record_equal",1,"SYN_11_9",1
"joint_bb","Null","record_equal",1,"SYN_11_10",1
"joint_bb","Null","record_equal",1,"SYN_11_11",1
"joint_bb","Null","record_equal",1,"SYN_11_12",1
"joint_bb","Null","record_equal",1,"SYN_11_13",1
"joint_bb","Null","record_equal",1,"SYN_11_14",1
"joint_bb","Null","record_equal",1,"SYN_12_1",1
"joint_bb","Null","record_equal",1,"SYN_12_2",1
"joint_bb","Null","record_equal",1,"SYN_12_3",1
"joint_bb","Null","record_equal",1,"SYN_12_4",1
"joint_bb","Null","record_equal",1,"SYN_12_5",1
"joint_bb","Null","record_equal",1,"SYN_12_6",1
"joint_bb","Null","record_equal",1,"SYN_12_7",1
"joint_bb","Null","record_equal",1,"SYN_12_8",1
"joint_bb","Null","record_equal",1,"SYN_12_9",1
"joint_bb","Null","record_equal",1,"SYN_12_10",1
"joint_bb","Null","record_equal",1,"SYN_12_11",1
"joint_bb","Null","record_equal",1,"SYN_12_12",1
"joint_bb","Null","record_equal",1,"SYN_12_13",1
"joint_bb","Null","record_equal",1,"SYN_12_14",1
"joint_bb","Null","record_equal",1,"SYN_12_15",1
"joint_bb","Null","record_equal",2,"SYN_1_1",1
"joint_bb","Null","record_equal",2,"SYN_1_2",1
"joint_bb","Null","record_equal",2,"SYN_1_3",1
"joint_bb","Null","record_equal",2,"SYN_1_4",1
"joint_bb","Null","record_equal",2,"SYN_2_1",1
"joint_bb","Null","record_equal",2,"SYN_2_2",1
"joint_bb","Null","record_equal",2,"SYN_2_3",1
"joint_bb","Null","record_equal",2,"SYN_2_4",1
"joint_bb","Null","record_equal",2,"SYN_2_5",1
"joint_bb","Null","record_equal",2,"SYN_3_1",1
"joint_bb","Null","record_equal",2,"SYN_3_2",1
"joint_bb","Null","record_equal",2,"SYN_3_3",1
"joint_bb","Null","record_equal",2,"SYN_3_4",1
"joint_bb","Null","record_equal",2,"SYN_3_5",1
"joint_bb","Null","record_equal",2,"SYN_3_6",1
"joint_bb","Null","record_equal",2,"SYN_4_1",1
"joint_bb","Null","record_equal",2,"SYN_4_2",1
"joint_bb","Null","record_equal",2,"SYN_4_3",1
"joint_bb","Null","record_equal",2,"SYN_4_4",1
"joint_bb","Null","record_equal",2,"SYN_4_5",1
"joint_bb","Null","record_equal",2,"SYN_4_6",1
"joint_bb","Null","record_equal",2,"SYN_4_7",1
"joint_bb","Null","record_equal",2,"SYN_5_1",1
"joint_bb","Null","record_equal",2,"SYN_5_2",1
"joint_bb","Null","record_equal",2,"SYN_5_3",1
"joint_bb","Null","record_equal",2,"SYN_5_4",1
"joint_bb","Null","record_equal",2,"SYN_5_5",1
"joint_bb","Null","record_equal",2,"SYN_5_6",1
"joint_bb","Null","record_equal",2,"SYN_5_7",1
"joint_bb","Null","record_equal",2,"SYN_5_8",1
"joint_bb","Null","record_equal",2,"SYN_6_1",1
"joint_bb","Null","record_equal",2,"SYN_6_2",1
"joint_bb","Null","record_equal",2,"SYN_6_3",1
"joint_bb","Null","record_equal",2,"SYN_6_4",1
"joint_bb","Null","record_equal",2,"SYN_6_5",1
"joint_bb","Null","record_equal",2,"SYN_6_6",1
"joint_bb","Null","record_equal",2,"SYN_6_7",1
"joint_bb","Null","record_equal",2,"SYN_6_8",1
"joint_bb","Null","record_equal",2,"SYN_6_9",1
"joint_bb","Null","species_equal",1,"SYN_7_1",1.25
"joint_bb","Null","species_equal",1,"SYN_7_2",1.25
"joint_bb","Null","species_equal",1,"SYN_7_3",1.25
"joint_bb","Null","species_equal",1,"SYN_7_4",1.25
"joint_bb","Null","species_equal",1,"SYN_7_5",1.25
"joint_bb","Null","species_equal",1,"SYN_7_6",1.25
"joint_bb","Null","species_equal",1,"SYN_7_7",1.25
"joint_bb","Null","species_equal",1,"SYN_7_8",1.25
"joint_bb","Null","species_equal",1,"SYN_7_9",1.25
"joint_bb","Null","species_equal",1,"SYN_7_10",1.25
"joint_bb","Null","species_equal",1,"SYN_8_1",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_2",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_3",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_4",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_5",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_6",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_7",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_8",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_9",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_10",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_8_11",1.13636363636364
"joint_bb","Null","species_equal",1,"SYN_9_1",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_2",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_3",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_4",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_5",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_6",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_7",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_8",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_9",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_10",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_11",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_9_12",1.04166666666667
"joint_bb","Null","species_equal",1,"SYN_10_1",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_2",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_3",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_4",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_5",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_6",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_7",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_8",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_9",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_10",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_11",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_12",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_10_13",0.961538461538462
"joint_bb","Null","species_equal",1,"SYN_11_1",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_2",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_3",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_4",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_5",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_6",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_7",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_8",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_9",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_10",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_11",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_12",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_13",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_11_14",0.892857142857143
"joint_bb","Null","species_equal",1,"SYN_12_1",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_2",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_3",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_4",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_5",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_6",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_7",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_8",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_9",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_10",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_11",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_12",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_13",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_14",0.833333333333333
"joint_bb","Null","species_equal",1,"SYN_12_15",0.833333333333333
"joint_bb","Null","species_equal",2,"SYN_1_1",1.625
"joint_bb","Null","species_equal",2,"SYN_1_2",1.625
"joint_bb","Null","species_equal",2,"SYN_1_3",1.625
"joint_bb","Null","species_equal",2,"SYN_1_4",1.625
"joint_bb","Null","species_equal",2,"SYN_2_1",1.3
"joint_bb","Null","species_equal",2,"SYN_2_2",1.3
"joint_bb","Null","species_equal",2,"SYN_2_3",1.3
"joint_bb","Null","species_equal",2,"SYN_2_4",1.3
"joint_bb","Null","species_equal",2,"SYN_2_5",1.3
"joint_bb","Null","species_equal",2,"SYN_3_1",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_3_2",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_3_3",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_3_4",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_3_5",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_3_6",1.08333333333333
"joint_bb","Null","species_equal",2,"SYN_4_1",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_2",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_3",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_4",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_5",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_6",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_4_7",0.928571428571429
"joint_bb","Null","species_equal",2,"SYN_5_1",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_2",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_3",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_4",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_5",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_6",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_7",0.8125
"joint_bb","Null","species_equal",2,"SYN_5_8",0.8125
"joint_bb","Null","species_equal",2,"SYN_6_1",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_2",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_3",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_4",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_5",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_6",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_7",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_8",0.722222222222222
"joint_bb","Null","species_equal",2,"SYN_6_9",0.722222222222222
"joint_bb","M1","record_equal",1,"SYN_7_1",1
"joint_bb","M1","record_equal",1,"SYN_7_2",1
"joint_bb","M1","record_equal",1,"SYN_7_3",1
"joint_bb","M1","record_equal",1,"SYN_7_4",1
"joint_bb","M1","record_equal",1,"SYN_7_5",1
"joint_bb","M1","record_equal",1,"SYN_7_6",1
"joint_bb","M1","record_equal",1,"SYN_7_7",1
"joint_bb","M1","record_equal",1,"SYN_7_8",1
"joint_bb","M1","record_equal",1,"SYN_7_9",1
"joint_bb","M1","record_equal",1,"SYN_7_10",1
"joint_bb","M1","record_equal",1,"SYN_8_1",1
"joint_bb","M1","record_equal",1,"SYN_8_2",1
"joint_bb","M1","record_equal",1,"SYN_8_3",1
"joint_bb","M1","record_equal",1,"SYN_8_4",1
"joint_bb","M1","record_equal",1,"SYN_8_5",1
"joint_bb","M1","record_equal",1,"SYN_8_6",1
"joint_bb","M1","record_equal",1,"SYN_8_7",1
"joint_bb","M1","record_equal",1,"SYN_8_8",1
"joint_bb","M1","record_equal",1,"SYN_8_9",1
"joint_bb","M1","record_equal",1,"SYN_8_10",1
"joint_bb","M1","record_equal",1,"SYN_8_11",1
"joint_bb","M1","record_equal",1,"SYN_9_1",1
"joint_bb","M1","record_equal",1,"SYN_9_2",1
"joint_bb","M1","record_equal",1,"SYN_9_3",1
"joint_bb","M1","record_equal",1,"SYN_9_4",1
"joint_bb","M1","record_equal",1,"SYN_9_5",1
"joint_bb","M1","record_equal",1,"SYN_9_6",1
"joint_bb","M1","record_equal",1,"SYN_9_7",1
"joint_bb","M1","record_equal",1,"SYN_9_8",1
"joint_bb","M1","record_equal",1,"SYN_9_9",1
"joint_bb","M1","record_equal",1,"SYN_9_10",1
"joint_bb","M1","record_equal",1,"SYN_9_11",1
"joint_bb","M1","record_equal",1,"SYN_9_12",1
"joint_bb","M1","record_equal",1,"SYN_10_1",1
"joint_bb","M1","record_equal",1,"SYN_10_2",1
"joint_bb","M1","record_equal",1,"SYN_10_3",1
"joint_bb","M1","record_equal",1,"SYN_10_4",1
"joint_bb","M1","record_equal",1,"SYN_10_5",1
"joint_bb","M1","record_equal",1,"SYN_10_6",1
"joint_bb","M1","record_equal",1,"SYN_10_7",1
"joint_bb","M1","record_equal",1,"SYN_10_8",1
"joint_bb","M1","record_equal",1,"SYN_10_9",1
"joint_bb","M1","record_equal",1,"SYN_10_10",1
"joint_bb","M1","record_equal",1,"SYN_10_11",1
"joint_bb","M1","record_equal",1,"SYN_10_12",1
"joint_bb","M1","record_equal",1,"SYN_10_13",1
"joint_bb","M1","record_equal",1,"SYN_11_1",1
"joint_bb","M1","record_equal",1,"SYN_11_2",1
"joint_bb","M1","record_equal",1,"SYN_11_3",1
"joint_bb","M1","record_equal",1,"SYN_11_4",1
"joint_bb","M1","record_equal",1,"SYN_11_5",1
"joint_bb","M1","record_equal",1,"SYN_11_6",1
"joint_bb","M1","record_equal",1,"SYN_11_7",1
"joint_bb","M1","record_equal",1,"SYN_11_8",1
"joint_bb","M1","record_equal",1,"SYN_11_9",1
"joint_bb","M1","record_equal",1,"SYN_11_10",1
"joint_bb","M1","record_equal",1,"SYN_11_11",1
"joint_bb","M1","record_equal",1,"SYN_11_12",1
"joint_bb","M1","record_equal",1,"SYN_11_13",1
"joint_bb","M1","record_equal",1,"SYN_11_14",1
"joint_bb","M1","record_equal",1,"SYN_12_1",1
"joint_bb","M1","record_equal",1,"SYN_12_2",1
"joint_bb","M1","record_equal",1,"SYN_12_3",1
"joint_bb","M1","record_equal",1,"SYN_12_4",1
"joint_bb","M1","record_equal",1,"SYN_12_5",1
"joint_bb","M1","record_equal",1,"SYN_12_6",1
"joint_bb","M1","record_equal",1,"SYN_12_7",1
"joint_bb","M1","record_equal",1,"SYN_12_8",1
"joint_bb","M1","record_equal",1,"SYN_12_9",1
"joint_bb","M1","record_equal",1,"SYN_12_10",1
"joint_bb","M1","record_equal",1,"SYN_12_11",1
"joint_bb","M1","record_equal",1,"SYN_12_12",1
"joint_bb","M1","record_equal",1,"SYN_12_13",1
"joint_bb","M1","record_equal",1,"SYN_12_14",1
"joint_bb","M1","record_equal",1,"SYN_12_15",1
"joint_bb","M1","record_equal",2,"SYN_1_1",1
"joint_bb","M1","record_equal",2,"SYN_1_2",1
"joint_bb","M1","record_equal",2,"SYN_1_3",1
"joint_bb","M1","record_equal",2,"SYN_1_4",1
"joint_bb","M1","record_equal",2,"SYN_2_1",1
"joint_bb","M1","record_equal",2,"SYN_2_2",1
"joint_bb","M1","record_equal",2,"SYN_2_3",1
"joint_bb","M1","record_equal",2,"SYN_2_4",1
"joint_bb","M1","record_equal",2,"SYN_2_5",1
"joint_bb","M1","record_equal",2,"SYN_3_1",1
"joint_bb","M1","record_equal",2,"SYN_3_2",1
"joint_bb","M1","record_equal",2,"SYN_3_3",1
"joint_bb","M1","record_equal",2,"SYN_3_4",1
"joint_bb","M1","record_equal",2,"SYN_3_5",1
"joint_bb","M1","record_equal",2,"SYN_3_6",1
"joint_bb","M1","record_equal",2,"SYN_4_1",1
"joint_bb","M1","record_equal",2,"SYN_4_2",1
"joint_bb","M1","record_equal",2,"SYN_4_3",1
"joint_bb","M1","record_equal",2,"SYN_4_4",1
"joint_bb","M1","record_equal",2,"SYN_4_5",1
"joint_bb","M1","record_equal",2,"SYN_4_6",1
"joint_bb","M1","record_equal",2,"SYN_4_7",1
"joint_bb","M1","record_equal",2,"SYN_5_1",1
"joint_bb","M1","record_equal",2,"SYN_5_2",1
"joint_bb","M1","record_equal",2,"SYN_5_3",1
"joint_bb","M1","record_equal",2,"SYN_5_4",1
"joint_bb","M1","record_equal",2,"SYN_5_5",1
"joint_bb","M1","record_equal",2,"SYN_5_6",1
"joint_bb","M1","record_equal",2,"SYN_5_7",1
"joint_bb","M1","record_equal",2,"SYN_5_8",1
"joint_bb","M1","record_equal",2,"SYN_6_1",1
"joint_bb","M1","record_equal",2,"SYN_6_2",1
"joint_bb","M1","record_equal",2,"SYN_6_3",1
"joint_bb","M1","record_equal",2,"SYN_6_4",1
"joint_bb","M1","record_equal",2,"SYN_6_5",1
"joint_bb","M1","record_equal",2,"SYN_6_6",1
"joint_bb","M1","record_equal",2,"SYN_6_7",1
"joint_bb","M1","record_equal",2,"SYN_6_8",1
"joint_bb","M1","record_equal",2,"SYN_6_9",1
"joint_bb","M1","species_equal",1,"SYN_7_1",1.25
"joint_bb","M1","species_equal",1,"SYN_7_2",1.25
"joint_bb","M1","species_equal",1,"SYN_7_3",1.25
"joint_bb","M1","species_equal",1,"SYN_7_4",1.25
"joint_bb","M1","species_equal",1,"SYN_7_5",1.25
"joint_bb","M1","species_equal",1,"SYN_7_6",1.25
"joint_bb","M1","species_equal",1,"SYN_7_7",1.25
"joint_bb","M1","species_equal",1,"SYN_7_8",1.25
"joint_bb","M1","species_equal",1,"SYN_7_9",1.25
"joint_bb","M1","species_equal",1,"SYN_7_10",1.25
"joint_bb","M1","species_equal",1,"SYN_8_1",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_2",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_3",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_4",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_5",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_6",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_7",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_8",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_9",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_10",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_8_11",1.13636363636364
"joint_bb","M1","species_equal",1,"SYN_9_1",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_2",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_3",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_4",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_5",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_6",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_7",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_8",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_9",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_10",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_11",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_9_12",1.04166666666667
"joint_bb","M1","species_equal",1,"SYN_10_1",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_2",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_3",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_4",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_5",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_6",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_7",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_8",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_9",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_10",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_11",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_12",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_10_13",0.961538461538462
"joint_bb","M1","species_equal",1,"SYN_11_1",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_2",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_3",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_4",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_5",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_6",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_7",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_8",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_9",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_10",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_11",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_12",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_13",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_11_14",0.892857142857143
"joint_bb","M1","species_equal",1,"SYN_12_1",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_2",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_3",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_4",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_5",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_6",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_7",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_8",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_9",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_10",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_11",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_12",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_13",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_14",0.833333333333333
"joint_bb","M1","species_equal",1,"SYN_12_15",0.833333333333333
"joint_bb","M1","species_equal",2,"SYN_1_1",1.625
"joint_bb","M1","species_equal",2,"SYN_1_2",1.625
