"Namespace","RelativePath","ArchivePath","Bytes","SHA256"
"v3.3","review/reproduce_tail_difference.R","v3.3/review/reproduce_tail_difference.R","827","7dd09221e9acd547f6dd4758c1f17c2630b79d177e5b6ad00a0c4fb27c25b0b0"
"v3.3","review/reused_v3_2/README.md","v3.3/review/reused_v3_2/README.md","433","7d296f8f82c2d91b4eae0e4c105b9e91c9f562b70a08fafac2baf73b0ddd68ee"
"v3.3","review/reused_v3_2/unequal_integration/figures/pdfinfo.txt","v3.3/review/reused_v3_2/unequal_integration/figures/pdfinfo.txt","533","ff81b1d109e459f480bcd5c91289486648d60cd1ba6975242740c4df6c812cbc"
"v3.3","review/reused_v3_2/unequal_integration/figures/prediction_ranges_for_visual_review.csv","v3.3/review/reused_v3_2/unequal_integration/figures/prediction_ranges_for_visual_review.csv","620","185e0b12440ea1a52ad841a193f2e4ce71b90d7bcabb05fca4fbf330dde7b38e"
"v3.3","review/reused_v3_2/unequal_integration/figures/quantitative_page1.png","v3.3/review/reused_v3_2/unequal_integration/figures/quantitative_page1.png","111961","44df56dca3ca5127cc635ca8c8ab4be1c5f6bd5e1fe3294f2cd2fa5024ed5426"
"v3.3","review/reused_v3_2/unequal_integration/figures/quantitative_page4.png","v3.3/review/reused_v3_2/unequal_integration/figures/quantitative_page4.png","113958","9ec912ee5716910d46277b5c24074e73763b2ff4f869eb905c7ab3371c2770bc"
"v3.3","review/reused_v3_2/unequal_integration/figures/quantitative_predicted_observed.pdf","v3.3/review/reused_v3_2/unequal_integration/figures/quantitative_predicted_observed.pdf","44107","2359c288b09b43be48b348598b5b726a9be8fb8ca2ed6fe8750b4524110ddae6"
"v3.3","review/reused_v3_2/unequal_integration/fit_diagnostics.csv","v3.3/review/reused_v3_2/unequal_integration/fit_diagnostics.csv","6892","f013d0748c56015e6aab1ff4694907f7a0ac0c0218b1297736b7f2a82a075337"
"v3.3","review/reused_v3_2/unequal_integration/input/observations.csv","v3.3/review/reused_v3_2/unequal_integration/input/observations.csv","9476","82c55472b759fcf14ae7f8ad2982a85d3fea316a07dc61531a0e4c5a9e20a67a"
"v3.3","review/reused_v3_2/unequal_integration/input/sites.csv","v3.3/review/reused_v3_2/unequal_integration/input/sites.csv","547","daf8bbb861a3b08e62fd54bc76dd1e399c6ff1cd7bfdcd312b13cae10fc7405f"
"v3.3","review/reused_v3_2/unequal_integration/integration_status.json","v3.3/review/reused_v3_2/unequal_integration/integration_status.json","1115","1a83fb56e12776968683820c6d32e0b31cc75e14725e6e105f4a616c0ed97e72"
"v3.3","review/reused_v3_2/unequal_integration/posterior_audit_status.json","v3.3/review/reused_v3_2/unequal_integration/posterior_audit_status.json","404","df0d77a1e5f2eeb5e661212f17b2029b5949be9d2fafc51e02871af6ff4ecd3c"
"v3.3","review/reused_v3_2/unequal_integration/posterior_recompute_receipts.csv","v3.3/review/reused_v3_2/unequal_integration/posterior_recompute_receipts.csv","21774","0d0b22b11d0dc653aff3a03eaf7fdbb6a3ba158a938d9929ae4d01d76fbce10b"
"v3.3","review/reused_v3_2/unequal_integration/posterior_training_comparison.csv","v3.3/review/reused_v3_2/unequal_integration/posterior_training_comparison.csv","2830","a63d8e41d370b4a23247cc4980d12e68cb6f0fa200a9df90c270d9d1310586d7"
"v3.3","review/reused_v3_2/unequal_integration/pre_fit_weight_inequality.csv","v3.3/review/reused_v3_2/unequal_integration/pre_fit_weight_inequality.csv","158","4aa1b5c23811e91cc31ced063010ab53fc5ee43c9a3ffa3a790c8e33c6f8db3b"
"v3.3","review/reused_v3_2/unequal_integration/results/cv_fold_metrics.csv","v3.3/review/reused_v3_2/unequal_integration/results/cv_fold_metrics.csv","15029","1e475adc40dfbeb9d22217d308a43441b37be3c017b43a881396874622b378cf"
"v3.3","review/reused_v3_2/unequal_integration/results/cv_metrics_summary.csv","v3.3/review/reused_v3_2/unequal_integration/results/cv_metrics_summary.csv","8657","05ec02cb207a5f4f74fc7678d9a5e6bae27c1beca030957b27d8a64beda490c2"
"v3.3","review/reused_v3_2/unequal_integration/results/cv_record_predictions.csv","v3.3/review/reused_v3_2/unequal_integration/results/cv_record_predictions.csv","644849","72e86659a51f45305014cbffa3130cfe387940ba102981ec372f0a50f950f5f0"
"v3.3","review/reused_v3_2/unequal_integration/results/quantitative_bias_summary.csv","v3.3/review/reused_v3_2/unequal_integration/results/quantitative_bias_summary.csv","3057","a4205cf2fb470cfcb9cbf0cd14d72b2884a80b00383331976f42b397ac5c4447"
"v3.3","review/reused_v3_2/unequal_integration/results/quantitative_plot_source.csv","v3.3/review/reused_v3_2/unequal_integration/results/quantitative_plot_source.csv","273387","9d0fb7a7aa3277d4bb04e98a6fe415333f67cb752024331a430be9f05736a3a5"
"v3.3","review/reused_v3_2/unequal_integration/results/training_weights_cv.csv","v3.3/review/reused_v3_2/unequal_integration/results/training_weights_cv.csv","364220","3ea953790f6f098dbcbbfaf0afad6fbc307dfabd46b344175bf8254d23ac1140"
"v3.3","review/reused_v3_2/unequal_integration/results/training_weights.csv","v3.3/review/reused_v3_2/unequal_integration/results/training_weights.csv","364220","3ea953790f6f098dbcbbfaf0afad6fbc307dfabd46b344175bf8254d23ac1140"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M1__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M1__record_equal__integration_f1/fit.rds","22792812","179ada5f1af9cdf343d1859a973a40c91b726b9aba3e7087d87f2100e1801be6"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M1__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M1__record_equal__integration_f2/fit.rds","11774055","65a687eefab9553325354d473c584645765125c3a40dd9b57fcb40ed01bdb552"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M1__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M1__species_equal__integration_f1/fit.rds","11775584","3896b8c4b887e5454e22e6621d99a853051c8a277e6b7c8c30651e2a26f30f7a"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M1__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M1__species_equal__integration_f2/fit.rds","11775208","b485005b5da594223d395ea93a1578d731cad3c6d891bbfe9e572b6ef5fd85c7"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M2__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M2__record_equal__integration_f1/fit.rds","22724332","3ef3ca3c1c1b1f1e16c5f930c02e687b6fa3ec7f55eb57bc9a55dd4bcfb7f225"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M2__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M2__record_equal__integration_f2/fit.rds","11705239","f88a45a9c85e152b3b2783c651ce8e80560922e52d2c7f2eff4789ffa1394294"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M2__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M2__species_equal__integration_f1/fit.rds","11706889","beb15d281c3cb504327aedb52007eb37885cc9ddc6069550a0cbd323a895d5fe"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M2__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M2__species_equal__integration_f2/fit.rds","11706650","627e2995c429120de17f4131fc43b21a6a3c8efdfbbef68ab071c986602849c1"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M3__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M3__record_equal__integration_f1/fit.rds","22925976","71bd52703ad04057412e4129e4bf60a3d01e9930fd8a580fa7e79ce01a205115"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M3__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M3__record_equal__integration_f2/fit.rds","11869942","d05d38f3d642ee7c830c35ac45ea8cb4dadb44a2ddbadb20ce9aa356737474e4"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M3__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M3__species_equal__integration_f1/fit.rds","11871192","3ea42bd9c201d057341896c62c820e5c2b028b88d991574b7c20e664231c271a"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__M3__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__M3__species_equal__integration_f2/fit.rds","11870895","a1ae769f159393b702b1e5a35fda660c761797406ebc0039e5353e1a951b3b4a"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__Null__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__Null__record_equal__integration_f1/fit.rds","22523734","63e569f45a55ecbe00c06fe604bb1f138506265d29fe0344e9dfb6b4fd2f291b"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__Null__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__Null__record_equal__integration_f2/fit.rds","11561140","cb025d15b503b39b121bc09148042d54d7386a26d24318bfa196449d889e0adf"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__Null__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__Null__species_equal__integration_f1/fit.rds","11562328","63751b0488899aacc203d78722aace229dea74ff3c23e066d2dac3096d84be9f"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/binary__Null__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/binary__Null__species_equal__integration_f2/fit.rds","11562600","d5c683a84945ce8c57a6ee9805a6bfaf1e3888a8fe1b2a0f89306ddd3db3dbec"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__record_equal__integration_f1/fit.rds","25351184","5c50ab492d954a548edc864cb095e056110db0de94e6068cf86450eda971dc96"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__record_equal__integration_f2/fit.rds","25353556","a5711c995cfb51635d98caba3387efaa1224d8aa043077efb2d361fe240cb8f3"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__species_equal__integration_f1/fit.rds","25353060","1ad6e88a8511c16b858291b7c269104c260c2ff5cdc85534610edf753e70c224"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M1__species_equal__integration_f2/fit.rds","25353338","96d8c74f2e78b32b93cd78b3f9926fa46c5fe6002b807098d36218143550336a"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__record_equal__integration_f1/fit.rds","25358578","f1858ccdb3454a4297ef0a2efbb13515bbffa262625b9afcc533414dce86794e"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__record_equal__integration_f2/fit.rds","25357738","3bf6f60f7f523933f3bcfeb6e698839d49513eb815514e4855097218a02d633b"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__species_equal__integration_f1/fit.rds","25358511","4d8c40173a2acc546c773efcad50ed0a748703be693558f307577486caee4231"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M2__species_equal__integration_f2/fit.rds","25357157","b6f5b9ba88ce12a63dc6bb7e3fe0769aec22226ffaceef743c34994a42db0538"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__record_equal__integration_f1/fit.rds","25394828","adcb362cc9750c6edea5dacad8d84cc11c0cb410a1ff25b914caed7717f71dec"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__record_equal__integration_f2/fit.rds","25393011","dfabf57afdc2e4d0db2b3b770dddb7cf7ce52a25f0989434de584f82da2bed2d"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__species_equal__integration_f1/fit.rds","25394446","c30b58fef2287ab3d4e1e2404246b72d24186eef9b32a376e414a6b25bcb31cf"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__M3__species_equal__integration_f2/fit.rds","25392491","261455723512dd3f32b357fb90a85495e782e27ec8caa123374175bc393f600d"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__record_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__record_equal__integration_f1/fit.rds","25191064","f5a2bacef558bcd1d2f9db24154ed24df2d9cb366b7ab4b3e114725a98c1c800"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__record_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__record_equal__integration_f2/fit.rds","25196053","aeeed4073aa3c959c8bfc28ceb7424d85adeb055c72bb6645f32dc806db5f34c"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__species_equal__integration_f1/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__species_equal__integration_f1/fit.rds","25190772","ec17ef508b7eceefdaae089ab5ce48f7ed58037644357371bbc312a9015e7a94"
"v3.3","review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__species_equal__integration_f2/fit.rds","v3.3/review/reused_v3_2/unequal_integration/runs/fits/joint_bb__Null__species_equal__integration_f2/fit.rds","25194109","4d02673217ddd6c92a28b6554ab5399c5b1bf05a0010dec312c9a913f7d4b7a0"
"v3.3","review/reused_v3_2/unequal_integration/synthetic_panel_projection.csv","v3.3/review/reused_v3_2/unequal_integration/synthetic_panel_projection.csv","50463","f30428446a8f83937115c12cc3f1fdc7015a7baa732410caf5bba7adc2c569d0"
"v3.3","review/reused_v3_2/unequal_integration/verified_training_weights.csv","v3.3/review/reused_v3_2/unequal_integration/verified_training_weights.csv","75932","79fe583e49f2874fd6fdb27d5afa2e6d72b80f4099ec4f5ea962bada0a732dc7"
"v3.3","review/saved_fit_reaudit_exit.json","v3.3/review/saved_fit_reaudit_exit.json","134","338b68acfc9a5ca834bca0a7be191708396820a05217b4759a912f253382fecf"
"v3.3","review/saved_fit_reaudit_initial.log","v3.3/review/saved_fit_reaudit_initial.log","2661","96139e126a302b69a06137c5924418d4ffe65b4c1647a807a4d0810afb4f80d0"
"v3.3","review/saved_fit_reaudit.log","v3.3/review/saved_fit_reaudit.log","2661","96139e126a302b69a06137c5924418d4ffe65b4c1647a807a4d0810afb4f80d0"
"v3.3","review/saved_fit_reaudit/posterior_recompute_receipts.csv","v3.3/review/saved_fit_reaudit/posterior_recompute_receipts.csv","29410","731f943457eab21b8f59f5e38861382029bd49e2eae0ea9643b721df2fc5eb13"
"v3.3","review/saved_fit_reaudit/quantitative_recompute_receipts.csv","v3.3/review/saved_fit_reaudit/quantitative_recompute_receipts.csv","214","bc6b2a2ce605577bb2c8326d14609d006d40a6c992bffe93893093cccdfc7cfc"
"v3.3","review/saved_fit_reaudit/source_fit_identity_and_diagnostics.csv","v3.3/review/saved_fit_reaudit/source_fit_identity_and_diagnostics.csv","13998","63c1fdcac02ce7e928e38ec48ef3c542af148a06a8b1be01757b1ec459c46766"
"v3.3","review/saved_fit_reaudit/status.json","v3.3/review/saved_fit_reaudit/status.json","476","9b4e60bef054cd73166a6e8b02a21b062fe376c4d497d17a3c9009728edd3869"
"v3.3","review/scope_preservation_checks.csv","v3.3/review/scope_preservation_checks.csv","417","4cdd5244a97c705c5f307e9e268da61872fcba3963d6c0245455bbbd8da3dd3c"
"v3.3","review/SOURCE_DIFF_v3_2_to_v3_3.patch","v3.3/review/SOURCE_DIFF_v3_2_to_v3_3.patch","44471","06f76ae974e4f14e514c503c46454422dd790d2038d115e9c3e57ec97c1c9b8d"
"v3.3","review/tail_difference_before.json","v3.3/review/tail_difference_before.json","315","887c38ae71204a3d2ec5e731bc0adb77d1d664939f2c0f0fe1a8a1e178498a48"
"v3.3","review/tail_difference_before.log","v3.3/review/tail_difference_before.log","407","53d1fba9f7555319894877f0d222b9e8b09b4d15171a4205831df57b7f014f61"
"v3.3","review/template_key_fixture/input/observations.csv","v3.3/review/template_key_fixture/input/observations.csv","9476","82c55472b759fcf14ae7f8ad2982a85d3fea316a07dc61531a0e4c5a9e20a67a"
"v3.3","review/template_key_fixture/input/sites.csv","v3.3/review/template_key_fixture/input/sites.csv","547","daf8bbb861a3b08e62fd54bc76dd1e399c6ff1cd7bfdcd312b13cae10fc7405f"
"v3.3","review/template_key_fixture/status.json","v3.3/review/template_key_fixture/status.json","224","61b3f46876af47cc8cd5db533e3c9fd4af5fe2b43b0fa60c22b31654e5b78c74"
"v3.3","review/test_reaudit_before_standalone_path.R","v3.3/review/test_reaudit_before_standalone_path.R","4608","6c6939ef195995105881e1f438a70db9809e30e2c077f46215334ed11cf1c264"
"v3.3","review/three_way_script_before_regex_fix.R","v3.3/review/three_way_script_before_regex_fix.R","5124","49b00f6a7d146ed383a440decaf95d7b1253d29a7cdbae1a8d3b14d45e7ecec4"
"v3.3","review/v32_metric_checks.json","v3.3/review/v32_metric_checks.json","817","c8b66ce55826eb412b1487c11c7523ce51a33a32f45d7b07fd3acbf43b90e6da"
"v3.3","review/VALIDATION_v3_3.md","v3.3/review/VALIDATION_v3_3.md","4743","1f1929f5665cfff5598cc4f97cc8ee4ec83220d9038ca3c4ac9c41b230f6ebca"
"v3.3","review/verify_compiled_string_attributes.R","v3.3/review/verify_compiled_string_attributes.R","149","f4282c53467b0f2b96658f8928792e37e60e6d41211bcfa134256d9436b5f1cc"
"v3.3","scripts/build_complete_archive.ps1","v3.3/scripts/build_complete_archive.ps1","5117","0686bfe2c92eaad6d9deb42cca922a6b4aaa30a5b7dbae0d800f618f06fb8c86"
"v3.3","scripts/ENVIRONMENT.md","v3.3/scripts/ENVIRONMENT.md","1389","e76956acda70c3c756b6859e6e115dcde819fac164707f09b4eb3382ee7a295b"
"v3.3","scripts/restore_environment.R","v3.3/scripts/restore_environment.R","4815","a0ad16e90fdf783233650a8514c8ca0fb3781765014ca808661bbb37ef2abea2"
"v3.3","scripts/test_environment.R","v3.3/scripts/test_environment.R","2406","3a239e76f88f8cb2c1ceea250f70790591a7335ab237e4eb629ea12481254102"
"v3.3","scripts/upload_release_asset.ps1","v3.3/scripts/upload_release_asset.ps1","4206","49c379964bab1be57f8820bcd460ddd02699553c9e3d844ef243dfb90a52d730"
"v3.3","src/audit_run.R","v3.3/src/audit_run.R","402","641ace08e8b5be25f81502e4e28bc6d9856461cc1cc231146b4bcf20c9988f4c"
"v3.3","src/plot_species_predictions.R","v3.3/src/plot_species_predictions.R","331","587f6b47df19e1b58e9cbe19a5aaeddb9fe84d52158bc7c2dfcf400fb2ca3813"
"v3.3","src/postprocess_results.R","v3.3/src/postprocess_results.R","389","30ff4ef0ec6cca355c1aaf984fb52e21623f19c92961f887a6496e2c1a835b5c"
"v3.3","src/v3_pipeline.R","v3.3/src/v3_pipeline.R","887","fefde2a9652a985c537f5e8d268009ba51e51acad6c31bcb255043280c24c17c"
"v3.3","src/write_reports.R","v3.3/src/write_reports.R","239","e78395b5c9202f7db1cf5c2566f6d4e48af138e1496c4dd36c02aca64a0f8560"
"v3.3","stan/joint_bb.stan","v3.3/stan/joint_bb.stan","9477","db491633fcadbd940c2e78280660a47cd037f46795c9dce2258f9381c4571430"
"v3.3","tests/__pycache__/high_precision_audit_reference.cpython-314.pyc","v3.3/tests/__pycache__/high_precision_audit_reference.cpython-314.pyc","5028","1c7cb99b244d67102705fb5ac8206790d8107ef4af836ad8e977047ad0f975cd"
"v3.3","tests/build_audit_beta_cases.R","v3.3/tests/build_audit_beta_cases.R","1935","7dc4a1d9c92ca4b9b7b50247a7e0a00d4751804fe824532524390da439056c76"
"v3.3","tests/check_external.R","v3.3/tests/check_external.R","976","72d356b09c460c241b8d1e4dbaf8c3ef815646ae0374b71a90afdb8756bc7e81"
"v3.3","tests/check_prepared.R","v3.3/tests/check_prepared.R","610","3121f19d3359181994ecb99fe7919e76290e67a3325defb886587668b47e4e03"
"v3.3","tests/check_smoke_scores.R","v3.3/tests/check_smoke_scores.R","1721","0fc5870aa1ee89e239ffa7c71688945cd60cf317473842222f971e81dd413817"
"v3.3","tests/fixtures_v32.R","v3.3/tests/fixtures_v32.R","1513","279ab0396668887266ccdfabae6f46a2976224f63dc5fd78de5c2aa544c8f166"
"v3.3","tests/high_precision_audit_reference.py","v3.3/tests/high_precision_audit_reference.py","2392","0ebc9eae756933e4bd32094dd998a6aa58071fdaa99860f1c80a6a9bab32a173"
"v3.3","tests/parse_all.R","v3.3/tests/parse_all.R","442","b9ca19b069d38249a3aa514cdba27910c3ff1900106cb56b81619f16304bf129"
"v3.3","tests/prepare_binary_fixture.R","v3.3/tests/prepare_binary_fixture.R","831","1ae6126ca3eeda4c46aa08721814c1a6ca60b22082aa0add217085e4d04bb6d8"
"v3.3","tests/print_versions.R","v3.3/tests/print_versions.R","245","2cf977bba767b6a336b742864b00d0dffdb156536a5153c67706cfc1145bb179"
"v3.3","tests/run_audit_deterministic.R","v3.3/tests/run_audit_deterministic.R","299","9d1afeab6eacd0946e35406e6bda995bb70d93aff988fad227aa014046bbca54"
"v3.3","tests/run_tests.R","v3.3/tests/run_tests.R","466","dfa96474dd16dd34eac900fed8437ccbe58da90dbf3d1d09522185a8450a6180"
"v3.3","tests/run_v32_regressions.R","v3.3/tests/run_v32_regressions.R","1153","6d9bf11445c524b1b8aa9ce641eacf35772033aa53c22468a63f2aa0d6c94748"
"v3.3","tests/run_v33_regressions.R","v3.3/tests/run_v33_regressions.R","1239","0862d4e68e470fad3c6490605e2e67452e3c16759644893dd5d84d0ae15c460b"
"v3.3","tests/save_validation_snapshots.R","v3.3/tests/save_validation_snapshots.R","1574","a78257046973f7e21aee165e3e66302cb56a771647f2e2ee1fc9c18668f8fd40"
"v3.3","tests/stan/beta_interval_before.stan","v3.3/tests/stan/beta_interval_before.stan","3033","ed5cf0761285718fec900cbb8a4d219621d53b960753e333d98b0b761eb05964"
"v3.3","tests/stan/beta_interval_probe_after.rds","v3.3/tests/stan/beta_interval_probe_after.rds","21954442","5fc1f77f424b52c92e110454184ce044a43f4be95183c75ca45c450d7f8acb98"
"v3.3","tests/stan/beta_interval_probe_after.stan","v3.3/tests/stan/beta_interval_probe_after.stan","8300","58fe290b393c0cfdb167bc6117f28c85ed2ea82385444d2edcc626461e84dd63"
"v3.3","tests/stan/beta_interval_probe_before.stan","v3.3/tests/stan/beta_interval_probe_before.stan","1767","feaebe6d936d9e4d006dae7899640754e3b777f017ee98550291c9515d5cee38"
"v3.3","tests/test_artifact_guards.R","v3.3/tests/test_artifact_guards.R","3471","1f8f0f652c5b9e87f2b8e87821e94c2c8cd993a98549588d209f3e96e77abaa8"
"v3.3","tests/test_audit_beta_reference.R","v3.3/tests/test_audit_beta_reference.R","2545","1fa73da530c7464c1d4742e81d2acc2d0117d93baaee0ae81b38b81c2030aa89"
"v3.3","tests/test_audit_beta_three_way.R","v3.3/tests/test_audit_beta_three_way.R","5133","6e730ab97bb5882501d6f46130d62769537301e8070c0144a1e219070beb9b94"
"v3.3","tests/test_beta_intervals.R","v3.3/tests/test_beta_intervals.R","8329","9707413f23ad479466ba2c87512213993f7dca98ee5a340856c128224a7e1bb7"
"v3.3","tests/test_beta_switches.R","v3.3/tests/test_beta_switches.R","7238","df7c7868228b00f64d85e10145538bc5056b71a11abeb63b3f2920a0aed6d170"
"v3.3","tests/test_binary_template_key.R","v3.3/tests/test_binary_template_key.R","1233","b4c359d14091a56c7a1b55d5eaf685f028c1f9da1e0116791c78b80ac6b5eb28"
"v3.3","tests/test_contracts.R","v3.3/tests/test_contracts.R","10855","6a60c0d19fff2a46deb55f315eb67f7bf66d7be26e0b1e52760b136ac23388e6"
"v3.3","tests/test_input_support_counts.R","v3.3/tests/test_input_support_counts.R","1309","5e2f5843a59c9a94e4d5f304aca1386f2ce7801244490b8959a7de8c804d5c9e"
"v3.3","tests/test_integration.R","v3.3/tests/test_integration.R","4828","8b2bce823041a9435107e1bb9e33300b313791616cb0718cec0011d1e0c2b36d"
"v3.3","tests/test_orchestration.R","v3.3/tests/test_orchestration.R","3673","bcd5ab69dfc1deeca266d1e6608539db000fcbc7b1641843fe29042be29d54e0"
"v3.3","tests/test_prediction_audit.R","v3.3/tests/test_prediction_audit.R","16400","4d6432834672ebda1c00caf015706968592e0cc242ea1e6bce7539f7f14409f4"
"v3.3","tests/test_quantitative_artifacts.R","v3.3/tests/test_quantitative_artifacts.R","1212","6f707829602da8a66e1e183440d3f133c1690bb0f7b6289c25c71791d7d00c26"
"v3.3","tests/test_quantitative_diagnostics.R","v3.3/tests/test_quantitative_diagnostics.R","2321","df8498654a63806009ffcc968ae64e5f4471c2f165f2bd44f2afa6ca65ccf7cf"
"v3.3","tests/test_release_regressions.R","v3.3/tests/test_release_regressions.R","1178","84b6a5a952a9d5d7de0fb3fb27f2f74d8ea4b65c6987a371a5eb6289d099a874"
"v3.3","tests/test_report_comparison_wording.R","v3.3/tests/test_report_comparison_wording.R","2113","03816bb4d71a500cfbfdbff82e835945e3ff7479858d8e2ee6f2883b23478c12"
"v3.3","tests/test_scientific_contracts.R","v3.3/tests/test_scientific_contracts.R","3349","aae3dd03d118a89585b1c8a3144f1b8a49ec1680b1e7367eb8533f82d2515816"
"v3.3","tests/test_unequal_integration.R","v3.3/tests/test_unequal_integration.R","6469","a16d9dd0d64636bc8ec1ab00218cf20ab0c0e7e01fd1717f6053a2df936db8bc"
"v3.3","tests/test_unequal_posterior_audit.R","v3.3/tests/test_unequal_posterior_audit.R","3872","9bdfb181ef96f95dc2a920dcb0c9e71632bfea82e72b9d2106bd237b06f83de8"
"v3.3","tests/test_v32_fullgrid_synthetic.R","v3.3/tests/test_v32_fullgrid_synthetic.R","3533","a92910e3306d8725a2103843a1e0071a15cd56e9faa7a2ba04a6f8c856168fa1"
"v3.3","tests/test_v32_metrics.R","v3.3/tests/test_v32_metrics.R","2972","00297e0f54b5837e558534c07995f91c3727c547d971a5bd1b3c5a2d20cc571f"
"v3.3","tests/test_v33_reaudit_saved_fits.R","v3.3/tests/test_v33_reaudit_saved_fits.R","4621","b878f4c4be35c60a79f6d273e16d96e63a03b62a8dc6f0816c17587639a2f957"
