"Species","RecordID","ExperimentID","SourceID","Type","ObservedHigh","ObservedPoint","PredictedPrHigh","PredictedPoint","PredictedPI_lower","PredictedPI_upper","PIWidth","IntervalCovered","IntervalOverlap","PIObservationModel","LogPredictiveDensityRaw","OriginalRow","ApplicabilityStatus","WarningCodes","AnyMissingInputSite","AnyMissingPredictorSite","UnseenEncodedCategory","UnseenRawResidue","CombinationSeenInTraining","FixedEffectEstimable","Site151OutsideTrainingDomain","Design","Fold","Route","Model","TrainWeighting","FitKey","RunPurpose"
"synthetic_07","SYN_7_2","SYNEXP_7_2","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,41,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_4","SYNEXP_7_4","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,43,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_5","SYNEXP_7_5","SYNTHETIC_UNEQUAL_V32","exact",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,44,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_7","SYNEXP_7_7","SYNTHETIC_UNEQUAL_V32","count",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,46,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_8","SYNEXP_7_8","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,47,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_07","SYN_7_10","SYNEXP_7_10","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,49,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_1","SYNEXP_8_1","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,50,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_2","SYNEXP_8_2","SYNTHETIC_UNEQUAL_V32","exact",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,51,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_4","SYNEXP_8_4","SYNTHETIC_UNEQUAL_V32","count",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,53,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_5","SYNEXP_8_5","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,54,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_7","SYNEXP_8_7","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,56,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_8","SYNEXP_8_8","SYNTHETIC_UNEQUAL_V32","exact",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,57,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_10","SYNEXP_8_10","SYNTHETIC_UNEQUAL_V32","count",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,59,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_08","SYN_8_11","SYNEXP_8_11","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,60,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_1","SYNEXP_9_1","SYNTHETIC_UNEQUAL_V32","count",1,,0.472147255119188,,,,,,,"not_applicable",-0.750464360867872,61,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_2","SYNEXP_9_2","SYNTHETIC_UNEQUAL_V32","exact",0,,0.472147255119188,,,,,,,"not_applicable",-0.638937926444746,62,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_4","SYNEXP_9_4","SYNTHETIC_UNEQUAL_V32","count",0,,0.472147255119188,,,,,,,"not_applicable",-0.638937926444746,64,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_5","SYNEXP_9_5","SYNTHETIC_UNEQUAL_V32","exact",1,,0.472147255119188,,,,,,,"not_applicable",-0.750464360867872,65,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_7","SYNEXP_9_7","SYNTHETIC_UNEQUAL_V32","count",1,,0.472147255119188,,,,,,,"not_applicable",-0.750464360867872,67,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_8","SYNEXP_9_8","SYNTHETIC_UNEQUAL_V32","exact",0,,0.472147255119188,,,,,,,"not_applicable",-0.638937926444746,68,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_10","SYNEXP_9_10","SYNTHETIC_UNEQUAL_V32","count",0,,0.472147255119188,,,,,,,"not_applicable",-0.638937926444746,70,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_09","SYN_9_11","SYNEXP_9_11","SYNTHETIC_UNEQUAL_V32","exact",1,,0.472147255119188,,,,,,,"not_applicable",-0.750464360867872,71,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_1","SYNEXP_10_1","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,73,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_2","SYNEXP_10_2","SYNTHETIC_UNEQUAL_V32","exact",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,74,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_4","SYNEXP_10_4","SYNTHETIC_UNEQUAL_V32","count",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,76,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_5","SYNEXP_10_5","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,77,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_7","SYNEXP_10_7","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,79,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_8","SYNEXP_10_8","SYNTHETIC_UNEQUAL_V32","exact",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,80,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_10","SYNEXP_10_10","SYNTHETIC_UNEQUAL_V32","count",1,,0.483007552326599,,,,,,,"not_applicable",-0.727722989164856,82,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_11","SYNEXP_10_11","SYNTHETIC_UNEQUAL_V32","exact",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,83,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_10","SYN_10_13","SYNEXP_10_13","SYNTHETIC_UNEQUAL_V32","count",0,,0.483007552326599,,,,,,,"not_applicable",-0.659727012562221,85,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_1","SYNEXP_11_1","SYNTHETIC_UNEQUAL_V32","count",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,86,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_2","SYNEXP_11_2","SYNTHETIC_UNEQUAL_V32","exact",0,,0.485507434177102,,,,,,,"not_applicable",-0.664574173136238,87,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_4","SYNEXP_11_4","SYNTHETIC_UNEQUAL_V32","count",0,,0.485507434177102,,,,,,,"not_applicable",-0.664574173136238,89,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_5","SYNEXP_11_5","SYNTHETIC_UNEQUAL_V32","exact",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,90,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_7","SYNEXP_11_7","SYNTHETIC_UNEQUAL_V32","count",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,92,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_8","SYNEXP_11_8","SYNTHETIC_UNEQUAL_V32","exact",0,,0.485507434177102,,,,,,,"not_applicable",-0.664574173136238,93,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_10","SYNEXP_11_10","SYNTHETIC_UNEQUAL_V32","count",0,,0.485507434177102,,,,,,,"not_applicable",-0.664574173136238,95,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_11","SYNEXP_11_11","SYNTHETIC_UNEQUAL_V32","exact",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,96,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_13","SYNEXP_11_13","SYNTHETIC_UNEQUAL_V32","count",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,98,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_11","SYN_11_14","SYNEXP_11_14","SYNTHETIC_UNEQUAL_V32","exact",1,,0.485507434177102,,,,,,,"not_applicable",-0.722560678953775,99,"unlabelled_projection","missing_predictor;unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",2,"binary","M2","species_equal","c1d3767a597fba77755e7a358870945017ed0c20538701ce9cd05f20646d7f38","INTEGRATION_TEST_ONLY"
"synthetic_01","SYN_1_1","SYNEXP_1_1","SYNTHETIC_UNEQUAL_V32","count",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,1,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_01","SYN_1_2","SYNEXP_1_2","SYNTHETIC_UNEQUAL_V32","exact",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,2,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_01","SYN_1_4","SYNEXP_1_4","SYNTHETIC_UNEQUAL_V32","count",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,4,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_02","SYN_2_1","SYNEXP_2_1","SYNTHETIC_UNEQUAL_V32","count",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,5,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_02","SYN_2_2","SYNEXP_2_2","SYNTHETIC_UNEQUAL_V32","exact",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,6,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_02","SYN_2_4","SYNEXP_2_4","SYNTHETIC_UNEQUAL_V32","count",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,8,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_02","SYN_2_5","SYNEXP_2_5","SYNTHETIC_UNEQUAL_V32","exact",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,9,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_1","SYNEXP_3_1","SYNTHETIC_UNEQUAL_V32","count",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,10,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_2","SYNEXP_3_2","SYNTHETIC_UNEQUAL_V32","exact",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,11,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_4","SYNEXP_3_4","SYNTHETIC_UNEQUAL_V32","count",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,13,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_03","SYN_3_5","SYNEXP_3_5","SYNTHETIC_UNEQUAL_V32","exact",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,14,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_1","SYNEXP_4_1","SYNTHETIC_UNEQUAL_V32","count",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,16,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_2","SYNEXP_4_2","SYNTHETIC_UNEQUAL_V32","exact",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,17,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_4","SYNEXP_4_4","SYNTHETIC_UNEQUAL_V32","count",1,,0.492210755347755,,,,,,,"not_applicable",-0.708848289683764,19,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
"synthetic_04","SYN_4_5","SYNEXP_4_5","SYNTHETIC_UNEQUAL_V32","exact",0,,0.492210755347755,,,,,,,"not_applicable",-0.677688790218958,20,"unlabelled_projection","unseen_category;unseen_raw_residue;unseen_combination;fixed_effect_not_estimable",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"integration",1,"binary","M3","record_equal","f2171c5e615909d1aa7b32ccfeb4354d9f8e7c197df11d8b9a9a24be7023647c","INTEGRATION_TEST_ONLY"
