"Scope","Design","Fold","Route","Model","EvalWeighting","Family","ModelA","ModelB","Difference","SE_approx","CI95_lower","CI95_upper","Z_approx","P_approx","IntervalStatus","UncertaintyScope","RecordsUsed","SpeciesUsed","BootstrapReplicates","P_BH"
"fold","fivefold",1,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",19,3,50,
"fold","fivefold",2,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",36,3,50,
"fold","fivefold",3,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","fivefold",4,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",13,2,50,
"fold","fivefold",5,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",25,2,50,
"fold","fivefold",1,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",19,3,50,
"fold","fivefold",2,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",36,3,50,
"fold","fivefold",3,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","fivefold",4,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",13,2,50,
"fold","fivefold",5,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",25,2,50,
"fold","fivefold",1,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",19,3,50,
"fold","fivefold",2,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",36,3,50,
"fold","fivefold",3,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","fivefold",4,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",13,2,50,
"fold","fivefold",5,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",25,2,50,
"fold","fivefold",1,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",19,3,50,
"fold","fivefold",2,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",36,3,50,
"fold","fivefold",3,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","fivefold",4,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",13,2,50,
"fold","fivefold",5,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",25,2,50,
"fold","tenfold",1,"binary","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",8,2,50,
"fold","tenfold",2,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",3,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",4,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",5,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,1,50,
"fold","tenfold",7,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",8,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",9,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",10,"binary","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",1,"binary","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",8,2,50,
"fold","tenfold",2,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",3,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",4,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",5,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,1,50,
"fold","tenfold",7,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",8,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",9,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",10,"binary","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",1,"binary","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",8,2,50,
"fold","tenfold",2,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",3,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",4,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",5,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,1,50,
"fold","tenfold",7,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",8,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",9,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",10,"binary","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",1,"binary","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",8,2,50,
"fold","tenfold",2,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",3,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",8,1,50,
"fold","tenfold",4,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",5,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",7,1,50,
"fold","tenfold",7,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",8,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",9,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",4,1,50,
"fold","tenfold",10,"binary","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",1,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",12,2,50,
"fold","tenfold",2,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","tenfold",3,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",4,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,1,50,
"fold","tenfold",5,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,1,50,
"fold","tenfold",7,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",5,1,50,
"fold","tenfold",8,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,1,50,
"fold","tenfold",9,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",10,"joint_bb","Null","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",11,1,50,
"fold","tenfold",1,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",12,2,50,
"fold","tenfold",2,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","tenfold",3,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",4,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,1,50,
"fold","tenfold",5,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,1,50,
"fold","tenfold",7,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",5,1,50,
"fold","tenfold",8,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,1,50,
"fold","tenfold",9,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",10,"joint_bb","M1","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",11,1,50,
"fold","tenfold",1,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",12,2,50,
"fold","tenfold",2,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","tenfold",3,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",4,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,1,50,
"fold","tenfold",5,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,1,50,
"fold","tenfold",7,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",5,1,50,
"fold","tenfold",8,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,1,50,
"fold","tenfold",9,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",10,"joint_bb","M2","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",11,1,50,
"fold","tenfold",1,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",12,2,50,
"fold","tenfold",2,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,0,0,0,,,"DEGENERATE_BOOTSTRAP","fixed_OOF_predictions_species_bootstrap_no_refitting",21,2,50,
"fold","tenfold",3,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",6,1,50,
"fold","tenfold",4,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",13,1,50,
"fold","tenfold",5,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",9,1,50,
"fold","tenfold",6,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",12,1,50,
"fold","tenfold",7,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",5,1,50,
"fold","tenfold",8,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",15,1,50,
"fold","tenfold",9,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",10,1,50,
"fold","tenfold",10,"joint_bb","M3","species_equal","training_method","species_equal","record_equal",0,,,,,,"INSUFFICIENT_SPECIES","fixed_OOF_predictions_species_bootstrap_no_refitting",11,1,50,
