"Design","Fold","Route","Model","TrainWeighting","EvalWeighting","RecordsUsed","SpeciesUsed","LogScoreRecordsUsed","LogScoreSpeciesUsed","PointSpeciesUsed","PISpeciesUsed","WeightSum","ELPD","MeanLogScore","AUC","Brier","MAE","RMSE","Bias","PointRecords","PICoverage","MeanPIWidth","PIRecords","Aggregation"
"fivefold",3,"joint_bb","M2","species_equal","record_equal",21,2,21,2,2,2,21,-13.9260907917589,-0.663147180559945,,,0.275334295334295,0.299254006446076,-0.0332275132275132,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",3,"joint_bb","M2","species_equal","species_equal",21,2,21,2,2,2,21,-13.9260907917589,-0.663147180559945,,,0.270266955266955,0.293860944618375,-0.0118686868686869,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M2","species_equal","record_equal",13,2,13,2,2,2,13,-8.62091334727929,-0.663147180559945,,,0.212205387205387,0.229378710648316,0.0362794612794613,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M2","species_equal","species_equal",13,2,13,2,2,2,13,-8.62091334727929,-0.663147180559945,,,0.208585858585859,0.225997051144044,0.0558080808080808,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M2","species_equal","record_equal",25,2,25,2,1,1,25,-16.5786795139986,-0.663147180559945,,,0.26609977324263,0.28885571437439,0.0164399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M2","species_equal","species_equal",25,2,25,2,1,1,25,-16.5786795139986,-0.663147180559945,,,0.26609977324263,0.28885571437439,0.0164399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",1,"joint_bb","M3","record_equal","record_equal",19,3,19,3,3,3,19,-12.409796430639,-0.653147180559945,,,0.250703463203463,0.27073413404435,0.0433441558441559,14,1,1,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",1,"joint_bb","M3","record_equal","species_equal",19,3,19,3,3,3,19,-12.409796430639,-0.653147180559945,,,0.250547138047138,0.268861550359868,0.0355639730639731,14,1,1,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",2,"joint_bb","M3","record_equal","record_equal",36,3,36,3,3,3,36,-23.513298500158,-0.653147180559945,,,0.247308802308802,0.273162422933467,0.0585209235209236,25,1,1,25,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",2,"joint_bb","M3","record_equal","species_equal",36,3,36,3,3,3,36,-23.513298500158,-0.653147180559945,,,0.247595331623109,0.273432800731848,0.0583486986264765,25,1,1,25,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",3,"joint_bb","M3","record_equal","record_equal",21,2,21,2,2,2,21,-13.7160907917588,-0.653147180559945,,,0.272000962000962,0.29787616395287,0.0167724867724868,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",3,"joint_bb","M3","record_equal","species_equal",21,2,21,2,2,2,21,-13.7160907917588,-0.653147180559945,,,0.270266955266955,0.296086788096219,0.0381313131313132,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M3","record_equal","record_equal",13,2,13,2,2,2,13,-8.49091334727929,-0.653147180559945,,,0.217760942760943,0.242368601569242,0.0862794612794613,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M3","record_equal","species_equal",13,2,13,2,2,2,13,-8.49091334727929,-0.653147180559945,,,0.216919191919192,0.243218986114595,0.105808080808081,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M3","record_equal","record_equal",25,2,25,2,1,1,25,-16.3286795139986,-0.653147180559945,,,0.273242630385488,0.295941910949505,0.0664399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M3","record_equal","species_equal",25,2,25,2,1,1,25,-16.3286795139986,-0.653147180559945,,,0.273242630385488,0.295941910949505,0.0664399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",1,"joint_bb","M3","species_equal","record_equal",19,3,19,3,3,3,19,-12.409796430639,-0.653147180559945,,,0.250703463203463,0.27073413404435,0.0433441558441559,14,1,1,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",1,"joint_bb","M3","species_equal","species_equal",19,3,19,3,3,3,19,-12.409796430639,-0.653147180559945,,,0.250547138047138,0.268861550359868,0.0355639730639731,14,1,1,14,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",2,"joint_bb","M3","species_equal","record_equal",36,3,36,3,3,3,36,-23.513298500158,-0.653147180559945,,,0.247308802308802,0.273162422933467,0.0585209235209236,25,1,1,25,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",2,"joint_bb","M3","species_equal","species_equal",36,3,36,3,3,3,36,-23.513298500158,-0.653147180559945,,,0.247595331623109,0.273432800731848,0.0583486986264765,25,1,1,25,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",3,"joint_bb","M3","species_equal","record_equal",21,2,21,2,2,2,21,-13.7160907917588,-0.653147180559945,,,0.272000962000962,0.29787616395287,0.0167724867724868,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",3,"joint_bb","M3","species_equal","species_equal",21,2,21,2,2,2,21,-13.7160907917588,-0.653147180559945,,,0.270266955266955,0.296086788096219,0.0381313131313132,15,1,1,15,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M3","species_equal","record_equal",13,2,13,2,2,2,13,-8.49091334727929,-0.653147180559945,,,0.217760942760943,0.242368601569242,0.0862794612794613,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",4,"joint_bb","M3","species_equal","species_equal",13,2,13,2,2,2,13,-8.49091334727929,-0.653147180559945,,,0.216919191919192,0.243218986114595,0.105808080808081,9,1,1,9,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M3","species_equal","record_equal",25,2,25,2,1,1,25,-16.3286795139986,-0.653147180559945,,,0.273242630385488,0.295941910949505,0.0664399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"fivefold",5,"joint_bb","M3","species_equal","species_equal",25,2,25,2,1,1,25,-16.3286795139986,-0.653147180559945,,,0.273242630385488,0.295941910949505,0.0664399092970522,7,1,1,7,"full_metric_valid_set_weights; PI_matches_record_observation_model"
"tenfold",1,"binary","Null","record_equal","record_equal",8,2,8,2,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.235,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","Null","record_equal","species_equal",8,2,8,2,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.233333333333333,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","Null","record_equal","record_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","Null","record_equal","species_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","Null","record_equal","record_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","Null","record_equal","species_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","Null","record_equal","record_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","Null","record_equal","species_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","Null","record_equal","record_equal",9,1,9,1,0,0,9,-6.14832462503951,-0.683147180559945,0.5,0.248888888888889,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","Null","record_equal","species_equal",9,1,9,1,0,0,9,-6.14832462503951,-0.683147180559945,0.5,0.248888888888889,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","Null","record_equal","record_equal",7,1,7,1,0,0,7,-4.78203026391962,-0.683147180559945,0.5,0.245714285714286,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","Null","record_equal","species_equal",7,1,7,1,0,0,7,-4.78203026391962,-0.683147180559945,0.5,0.245714285714286,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","Null","record_equal","record_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","Null","record_equal","species_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","Null","record_equal","record_equal",10,1,10,1,0,0,10,-6.83147180559945,-0.683147180559945,0.5,0.28,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","Null","record_equal","species_equal",10,1,10,1,0,0,10,-6.83147180559945,-0.683147180559945,0.5,0.28,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","Null","record_equal","record_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","Null","record_equal","species_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","Null","record_equal","record_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","Null","record_equal","species_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","Null","species_equal","record_equal",8,2,8,2,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.235,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","Null","species_equal","species_equal",8,2,8,2,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.233333333333333,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","Null","species_equal","record_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","Null","species_equal","species_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","Null","species_equal","record_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","Null","species_equal","species_equal",8,1,8,1,0,0,8,-5.46517744447956,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","Null","species_equal","record_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","Null","species_equal","species_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","Null","species_equal","record_equal",9,1,9,1,0,0,9,-6.14832462503951,-0.683147180559945,0.5,0.248888888888889,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","Null","species_equal","species_equal",9,1,9,1,0,0,9,-6.14832462503951,-0.683147180559945,0.5,0.248888888888889,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","Null","species_equal","record_equal",7,1,7,1,0,0,7,-4.78203026391962,-0.683147180559945,0.5,0.245714285714286,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","Null","species_equal","species_equal",7,1,7,1,0,0,7,-4.78203026391962,-0.683147180559945,0.5,0.245714285714286,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","Null","species_equal","record_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","Null","species_equal","species_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","Null","species_equal","record_equal",10,1,10,1,0,0,10,-6.83147180559945,-0.683147180559945,0.5,0.28,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","Null","species_equal","species_equal",10,1,10,1,0,0,10,-6.83147180559945,-0.683147180559945,0.5,0.28,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","Null","species_equal","record_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","Null","species_equal","species_equal",4,1,4,1,0,0,4,-2.73258872223978,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","Null","species_equal","record_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","Null","species_equal","species_equal",6,1,6,1,0,0,6,-4.09888308335967,-0.683147180559945,0.5,0.26,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M1","record_equal","record_equal",8,2,8,2,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.24,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M1","record_equal","species_equal",8,2,8,2,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.239166666666667,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M1","record_equal","record_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M1","record_equal","species_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M1","record_equal","record_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M1","record_equal","species_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M1","record_equal","record_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M1","record_equal","species_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M1","record_equal","record_equal",9,1,9,1,0,0,9,-6.05832462503951,-0.673147180559945,0.5,0.246944444444444,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M1","record_equal","species_equal",9,1,9,1,0,0,9,-6.05832462503951,-0.673147180559945,0.5,0.246944444444444,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M1","record_equal","record_equal",7,1,7,1,0,0,7,-4.71203026391962,-0.673147180559945,0.5,0.245357142857143,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M1","record_equal","species_equal",7,1,7,1,0,0,7,-4.71203026391962,-0.673147180559945,0.5,0.245357142857143,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M1","record_equal","record_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M1","record_equal","species_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M1","record_equal","record_equal",10,1,10,1,0,0,10,-6.73147180559945,-0.673147180559945,0.5,0.2625,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M1","record_equal","species_equal",10,1,10,1,0,0,10,-6.73147180559945,-0.673147180559945,0.5,0.2625,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M1","record_equal","record_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M1","record_equal","species_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M1","record_equal","record_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M1","record_equal","species_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M1","species_equal","record_equal",8,2,8,2,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.24,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M1","species_equal","species_equal",8,2,8,2,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.239166666666667,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M1","species_equal","record_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M1","species_equal","species_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M1","species_equal","record_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M1","species_equal","species_equal",8,1,8,1,0,0,8,-5.38517744447956,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M1","species_equal","record_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M1","species_equal","species_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M1","species_equal","record_equal",9,1,9,1,0,0,9,-6.05832462503951,-0.673147180559945,0.5,0.246944444444444,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M1","species_equal","species_equal",9,1,9,1,0,0,9,-6.05832462503951,-0.673147180559945,0.5,0.246944444444444,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M1","species_equal","record_equal",7,1,7,1,0,0,7,-4.71203026391962,-0.673147180559945,0.5,0.245357142857143,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M1","species_equal","species_equal",7,1,7,1,0,0,7,-4.71203026391962,-0.673147180559945,0.5,0.245357142857143,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M1","species_equal","record_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M1","species_equal","species_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M1","species_equal","record_equal",10,1,10,1,0,0,10,-6.73147180559945,-0.673147180559945,0.5,0.2625,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M1","species_equal","species_equal",10,1,10,1,0,0,10,-6.73147180559945,-0.673147180559945,0.5,0.2625,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M1","species_equal","record_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M1","species_equal","species_equal",4,1,4,1,0,0,4,-2.69258872223978,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M1","species_equal","record_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M1","species_equal","species_equal",6,1,6,1,0,0,6,-4.03888308335967,-0.673147180559945,0.5,0.2525,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","record_equal","record_equal",8,2,8,2,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","record_equal","species_equal",8,2,8,2,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","record_equal","record_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","record_equal","species_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","record_equal","record_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","record_equal","species_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","record_equal","record_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","record_equal","species_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","record_equal","record_equal",9,1,9,1,0,0,9,-5.96832462503951,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","record_equal","species_equal",9,1,9,1,0,0,9,-5.96832462503951,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","record_equal","record_equal",7,1,7,1,0,0,7,-4.64203026391962,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","record_equal","species_equal",7,1,7,1,0,0,7,-4.64203026391962,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","record_equal","record_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","record_equal","species_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","record_equal","record_equal",10,1,10,1,0,0,10,-6.63147180559945,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","record_equal","species_equal",10,1,10,1,0,0,10,-6.63147180559945,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","record_equal","record_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","record_equal","species_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","record_equal","record_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","record_equal","species_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","species_equal","record_equal",8,2,8,2,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M2","species_equal","species_equal",8,2,8,2,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","species_equal","record_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",2,"binary","M2","species_equal","species_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","species_equal","record_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",3,"binary","M2","species_equal","species_equal",8,1,8,1,0,0,8,-5.30517744447956,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","species_equal","record_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",4,"binary","M2","species_equal","species_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","species_equal","record_equal",9,1,9,1,0,0,9,-5.96832462503951,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",5,"binary","M2","species_equal","species_equal",9,1,9,1,0,0,9,-5.96832462503951,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","species_equal","record_equal",7,1,7,1,0,0,7,-4.64203026391962,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",6,"binary","M2","species_equal","species_equal",7,1,7,1,0,0,7,-4.64203026391962,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","species_equal","record_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",7,"binary","M2","species_equal","species_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","species_equal","record_equal",10,1,10,1,0,0,10,-6.63147180559945,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",8,"binary","M2","species_equal","species_equal",10,1,10,1,0,0,10,-6.63147180559945,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","species_equal","record_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",9,"binary","M2","species_equal","species_equal",4,1,4,1,0,0,4,-2.65258872223978,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","species_equal","record_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",10,"binary","M2","species_equal","species_equal",6,1,6,1,0,0,6,-3.97888308335967,-0.663147180559945,0.5,0.25,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","record_equal","record_equal",8,2,8,2,0,0,8,-5.22517744447956,-0.653147180559945,0.5,0.265,,,,0,,,0,"weighted_record_or_species"
"tenfold",1,"binary","M3","record_equal","species_equal",8,2,8,2,0,0,8,-5.22517744447956,-0.653147180559945,0.5,0.265833333333333,,,,0,,,0,"weighted_record_or_species"
